NAME,H1_001N,GEO_ID,state,county,tract,block
"Block 1011, Block Group 1, Census Tract 201.03, Clark County, Kentucky",55,1000000US210490201031011,21,049,020103,1011
"Block 1012, Block Group 1, Census Tract 201.03, Clark County, Kentucky",20,1000000US210490201031012,21,049,020103,1012
"Block 1013, Block Group 1, Census Tract 201.03, Clark County, Kentucky",52,1000000US210490201031013,21,049,020103,1013
"Block 1015, Block Group 1, Census Tract 201.03, Clark County, Kentucky",19,1000000US210490201031015,21,049,020103,1015
"Block 1016, Block Group 1, Census Tract 201.03, Clark County, Kentucky",87,1000000US210490201031016,21,049,020103,1016
"Block 1017, Block Group 1, Census Tract 201.03, Clark County, Kentucky",56,1000000US210490201031017,21,049,020103,1017
"Block 1018, Block Group 1, Census Tract 201.03, Clark County, Kentucky",39,1000000US210490201031018,21,049,020103,1018
"Block 1019, Block Group 1, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201031019,21,049,020103,1019
"Block 1020, Block Group 1, Census Tract 201.03, Clark County, Kentucky",21,1000000US210490201031020,21,049,020103,1020
"Block 2000, Block Group 2, Census Tract 201.03, Clark County, Kentucky",58,1000000US210490201032000,21,049,020103,2000
"Block 2001, Block Group 2, Census Tract 201.03, Clark County, Kentucky",34,1000000US210490201032001,21,049,020103,2001
"Block 2002, Block Group 2, Census Tract 201.03, Clark County, Kentucky",290,1000000US210490201032002,21,049,020103,2002
"Block 2003, Block Group 2, Census Tract 201.03, Clark County, Kentucky",69,1000000US210490201032003,21,049,020103,2003
"Block 2004, Block Group 2, Census Tract 201.03, Clark County, Kentucky",24,1000000US210490201032004,21,049,020103,2004
"Block 2005, Block Group 2, Census Tract 201.03, Clark County, Kentucky",25,1000000US210490201032005,21,049,020103,2005
"Block 2006, Block Group 2, Census Tract 201.03, Clark County, Kentucky",60,1000000US210490201032006,21,049,020103,2006
"Block 2007, Block Group 2, Census Tract 201.03, Clark County, Kentucky",9,1000000US210490201032007,21,049,020103,2007
"Block 2008, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032008,21,049,020103,2008
"Block 2009, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032009,21,049,020103,2009
"Block 2010, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032010,21,049,020103,2010
"Block 2011, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032011,21,049,020103,2011
"Block 2012, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032012,21,049,020103,2012
"Block 2013, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032013,21,049,020103,2013
"Block 2014, Block Group 2, Census Tract 201.03, Clark County, Kentucky",6,1000000US210490201032014,21,049,020103,2014
"Block 2015, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032015,21,049,020103,2015
"Block 2016, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032016,21,049,020103,2016
"Block 2017, Block Group 2, Census Tract 201.03, Clark County, Kentucky",0,1000000US210490201032017,21,049,020103,2017
"Block 2018, Block Group 2, Census Tract 201.03, Clark County, Kentucky",19,1000000US210490201032018,21,049,020103,2018
"Block 1000, Block Group 1, Census Tract 201.05, Clark County, Kentucky",83,1000000US210490201051000,21,049,020105,1000
"Block 1001, Block Group 1, Census Tract 201.05, Clark County, Kentucky",0,1000000US210490201051001,21,049,020105,1001
"Block 1002, Block Group 1, Census Tract 201.05, Clark County, Kentucky",0,1000000US210490201051002,21,049,020105,1002
"Block 1003, Block Group 1, Census Tract 201.05, Clark County, Kentucky",0,1000000US210490201051003,21,049,020105,1003
"Block 1004, Block Group 1, Census Tract 201.05, Clark County, Kentucky",0,1000000US210490201051004,21,049,020105,1004
"Block 1005, Block Group 1, Census Tract 201.05, Clark County, Kentucky",7,1000000US210490201051005,21,049,020105,1005
"Block 1006, Block Group 1, Census Tract 201.05, Clark County, Kentucky",15,1000000US210490201051006,21,049,020105,1006
"Block 3014, Block Group 3, Census Tract 202.02, Clark County, Kentucky",22,1000000US210490202023014,21,049,020202,3014
"Block 3011, Block Group 3, Census Tract 202.02, Clark County, Kentucky",7,1000000US210490202023011,21,049,020202,3011
"Block 3012, Block Group 3, Census Tract 202.02, Clark County, Kentucky",0,1000000US210490202023012,21,049,020202,3012
"Block 3013, Block Group 3, Census Tract 202.02, Clark County, Kentucky",0,1000000US210490202023013,21,049,020202,3013
"Block 3015, Block Group 3, Census Tract 202.02, Clark County, Kentucky",0,1000000US210490202023015,21,049,020202,3015
"Block 3016, Block Group 3, Census Tract 202.02, Clark County, Kentucky",23,1000000US210490202023016,21,049,020202,3016
"Block 3017, Block Group 3, Census Tract 202.02, Clark County, Kentucky",17,1000000US210490202023017,21,049,020202,3017
"Block 3018, Block Group 3, Census Tract 202.02, Clark County, Kentucky",12,1000000US210490202023018,21,049,020202,3018
"Block 3019, Block Group 3, Census Tract 202.02, Clark County, Kentucky",16,1000000US210490202023019,21,049,020202,3019
"Block 3020, Block Group 3, Census Tract 202.02, Clark County, Kentucky",2,1000000US210490202023020,21,049,020202,3020
"Block 3021, Block Group 3, Census Tract 202.02, Clark County, Kentucky",0,1000000US210490202023021,21,049,020202,3021
"Block 3022, Block Group 3, Census Tract 202.02, Clark County, Kentucky",35,1000000US210490202023022,21,049,020202,3022
"Block 1000, Block Group 1, Census Tract 203, Clark County, Kentucky",20,1000000US210490203001000,21,049,020300,1000
"Block 1001, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001001,21,049,020300,1001
"Block 1002, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001002,21,049,020300,1002
"Block 1003, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001003,21,049,020300,1003
"Block 1004, Block Group 1, Census Tract 203, Clark County, Kentucky",5,1000000US210490203001004,21,049,020300,1004
"Block 1005, Block Group 1, Census Tract 203, Clark County, Kentucky",28,1000000US210490203001005,21,049,020300,1005
"Block 1006, Block Group 1, Census Tract 203, Clark County, Kentucky",31,1000000US210490203001006,21,049,020300,1006
"Block 1007, Block Group 1, Census Tract 203, Clark County, Kentucky",1,1000000US210490203001007,21,049,020300,1007
"Block 1008, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001008,21,049,020300,1008
"Block 1009, Block Group 1, Census Tract 203, Clark County, Kentucky",32,1000000US210490203001009,21,049,020300,1009
"Block 1010, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001010,21,049,020300,1010
"Block 1011, Block Group 1, Census Tract 203, Clark County, Kentucky",24,1000000US210490203001011,21,049,020300,1011
"Block 1012, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001012,21,049,020300,1012
"Block 1013, Block Group 1, Census Tract 203, Clark County, Kentucky",5,1000000US210490203001013,21,049,020300,1013
"Block 1014, Block Group 1, Census Tract 203, Clark County, Kentucky",2,1000000US210490203001014,21,049,020300,1014
"Block 1015, Block Group 1, Census Tract 203, Clark County, Kentucky",15,1000000US210490203001015,21,049,020300,1015
"Block 1016, Block Group 1, Census Tract 203, Clark County, Kentucky",7,1000000US210490203001016,21,049,020300,1016
"Block 1017, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001017,21,049,020300,1017
"Block 1018, Block Group 1, Census Tract 203, Clark County, Kentucky",6,1000000US210490203001018,21,049,020300,1018
"Block 1019, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001019,21,049,020300,1019
"Block 1020, Block Group 1, Census Tract 203, Clark County, Kentucky",6,1000000US210490203001020,21,049,020300,1020
"Block 1021, Block Group 1, Census Tract 203, Clark County, Kentucky",2,1000000US210490203001021,21,049,020300,1021
"Block 1022, Block Group 1, Census Tract 203, Clark County, Kentucky",24,1000000US210490203001022,21,049,020300,1022
"Block 1023, Block Group 1, Census Tract 203, Clark County, Kentucky",2,1000000US210490203001023,21,049,020300,1023
